Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
6.7499999999999005,-96.98891140238884,32.90000803606723,4936.2581655404365,-0.043246492610439384,35.56940801075899,90.01244670316116
6.7599999999999,-96.98889799961724,32.90000805035603,4936.92250887411,-0.04329414812477543,35.59100991394462,90.01244892744629
6.7699999999999,-96.98888460566032,32.90000806464817,4937.586946855894,-0.04334173025073194,35.61258735097188,90.01245111331144
6.7799999999999,-96.98887122051504,32.90000807894363,4938.251478366217,-0.04338923899520865,35.634140301427884,90.01245326086614
6.7899999999999,-96.98885784417838,32.90000809324236,4938.916102300269,-0.04343667436489025,35.65566874488249,90.01245537022
6.7999999999998995,-96.98884447664734,32.90000810754438,4939.580817540747,-0.04348403636628202,35.67717266088801,90.01245744148272
6.809999999999899,-96.98883111791883,32.90000812184964,4940.245622977164,-0.043531325005780386,35.69865202897948,90.01245947476393
6.819999999999899,-96.98881776798981,32.90000813615812,4940.910517497898,-0.043578540289462155,35.72010682867431,90.01246147017346
6.829999999999899,-96.9888044268572,32.90000815046982,4941.5754999935925,-0.043625682223264635,35.741537039472455,90.01246342782119
6.839999999999899,-96.98879109451794,32.9000081647847,4942.240569353762,-0.04367275081299799,35.762942640856245,90.01246534781703
6.849999999999898,-96.9887777709689,32.90000817910274,4942.90572447246,-0.04371974606416902,35.78432361229046,90.01246723027097
6.859999999999898,-96.98876445620698,32.90000819342391,4943.5709642426045,-0.043766667982158024,35.805679933222095,90.01246907529315
6.869999999999898,-96.98875115022909,32.9000082077482,4944.236287554842,-0.04381351657221903,35.82701158308051,90.01247088299361
6.879999999999898,-96.98873785303209,32.900008222075606,4944.901693304363,-0.04386029183924487,35.84831854127733,90.01247265348262
6.8899999999998975,-96.98872456461285,32.90000823640607,4945.567180386356,-0.04390699378807345,35.86960078720629,90.01247438687047
6.899999999999897,-96.9887112849682,32.900008250739596,4946.232747697145,-0.0439536224233232,35.89085830024333,90.01247608326747
6.909999999999897,-96.98869801409502,32.90000826507615,4946.89839413192,-0.04400017774941719,35.912091059746515,90.0124777427841
6.919999999999897,-96.98868475199009,32.90000827941572,4947.564118591547,-0.0440466597705478,35.93329904505591,90.01247936553081
6.929999999999897,-96.98867149865026,32.900008293758276,4948.22991997008,-0.04409306849079119,35.95448223549364,90.01248095161816
6.9399999999998965,-96.9886582540723,32.90000830810379,4948.895797167251,-0.04413940391397002,35.97564061036379,90.01248250115682
6.949999999999896,-96.98864501825305,32.900008322452265,4949.56174908506,-0.04418566604374412,35.996774148952355,90.01248401425745
6.959999999999896,-96.98863179118928,32.90000833680366,4950.227774624374,-0.04423185488356772,36.017882830527206,90.01248549103089
6.969999999999896,-96.98861857287774,32.90000835115794,4950.8938726849265,-0.04427797043675255,36.0389666343381,90.01248693158792
6.979999999999896,-96.98860536331522,32.90000836551511,4951.560042169851,-0.04432401270632275,36.06002553961646,90.0124883360395
6.989999999999895,-96.98859216249845,32.90000837987515,4952.226281982288,-0.04436998169521574,36.08105952557559,90.0124897044966
6.999999999999895,-96.98857897042417,32.90000839423802,4952.892591027645,-0.04441587740611338,36.10206857141039,90.01249103707026
7.009999999999895,-96.98856578708914,32.9000084086037,4953.5589682067875,-0.044461699841564416,36.123052656297446,90.01249233387163
7.019999999999895,-96.98855261249005,32.900008422972185,4954.225412430802,-0.0445074490038508,36.144011759394964,90.0124935950119
7.0299999999998946,-96.9885394466236,32.90000843734344,4954.8919226028265,-0.044553124895106266,36.164945859842625,90.01249482060237
7.039999999999894,-96.98852628948653,32.90000845171743,4955.558497631675,-0.04459872751734023,36.185854936761736,90.01249601075432
7.049999999999894,-96.98851314107549,32.90000846609416,4956.225136423892,-0.04464425687223337,36.20673896925497,90.01249716557918
7.059999999999894,-96.98850000138714,32.90000848047359,4956.891837891698,-0.04468971296137816,36.22759793640642,90.01249828518849
7.069999999999894,-96.98848687041819,32.900008494855705,4957.5586009439085,-0.04473509578618083,36.2484318172816,90.01249936969373
7.0799999999998935,-96.98847374816523,32.90000850924048,4958.225424488202,-0.04478040534779069,36.26924059092731,90.01250041920657
7.089999999999893,-96.98846063462499,32.90000852362789,4958.892307440206,-0.0448256416472147,36.29002423637164,90.01250143383865
7.099999999999893,-96.98844752979403,32.90000853801792,4959.559248709873,-0.04487080468529837,36.310782732623906,90.0125024137018
7.109999999999893,-96.988434433669,32.900008552410554,4960.226247212828,-0.0449158944626232,36.33151605867461,90.0125033589078
7.119999999999893,-96.98842134624651,32.90000856680577,4960.893301859021,-0.04496091097962564,36.35222419349535,90.01250426956857
7.129999999999892,-96.98840826752313,32.900008581203515,4961.56041156976,-0.0450058542365618,36.37290711603883,90.01250514579614
7.139999999999892,-96.9883951974955,32.90000859560381,4962.227575253856,-0.04505072423349201,36.393564805238825,90.0125059877025
7.149999999999892,-96.98838213616018,32.9000086100066,4962.894791833753,-0.0450955209702614,36.41419724001006,90.01250679539976
7.159999999999892,-96.98836908351372,32.90000862441188,4963.562060225076,-0.04514024444657537,36.4348043992482,90.01250756900019
7.169999999999892,-96.98835603955268,32.900008638819635,4964.229379342318,-0.045184894661924754,36.45538626182985,90.01250830861598
7.179999999999891,-96.98834300427363,32.90000865322982,4964.896748112461,-0.04522947161562581,36.47594280661245,90.01250901435945
7.189999999999891,-96.98832997767309,32.90000866764242,4965.564165449998,-0.04527397530677695,36.496474012434234,90.01250968634304
7.199999999999891,-96.98831695974758,32.90000868205742,4966.231630278504,-0.04531840573429875,36.51697985811412,90.01251032467924
7.209999999999891,-96.98830395049363,32.90000869647481,4966.899141514743,-0.0453627628969421,36.53746032245181,90.01251092948058
7.2199999999998905,-96.98829094990775,32.90000871089455,4967.566698086831,-0.04540704679328065,36.55791538422768,90.01251150085967
7.22999999999989,-96.98827795798643,32.90000872531661,4968.234298918346,-0.04545125742166382,36.57834502220265,90.0125120389292
7.23999999999989,-96.98826497472612,32.900008739741,4968.901942928321,-0.04549539478026437,36.59874921511824,90.01251254380196
7.24999999999989,-96.98825200012332,32.90000875416766,4969.569629047143,-0.04553945886711467,36.619127941696476,90.0125130155907
7.25999999999989,-96.98823903417451,32.90000876859659,4970.237356199527,-0.045583449680015826,36.63948118063982,90.01251345440836
7.269999999999889,-96.98822607687613,32.90000878302777,4970.905123311317,-0.04562736721655388,36.65980891063118,90.01251386036799
7.279999999999889,-96.98821312822463,32.90000879746117,4971.572929310632,-0.04567121147420315,36.68011111033383,90.01251423358252
7.289999999999889,-96.98820018821642,32.900008811896754,4972.240773128996,-0.045714982450251435,36.70038775839135,90.0125145741651
7.299999999999889,-96.98818725684794,32.90000882633453,4972.908653691119,-0.0457586801416812,36.720638833427586,90.01251488222894
7.309999999999889,-96.98817433411561,32.900008840774454,4973.576569929663,-0.04580230454540406,36.7408643140466,90.01251515788728
7.319999999999888,-96.9881614200158,32.90000885521651,4974.244520775014,-0.04584585565813814,36.76106417883261,90.01251540125348
7.329999999999888,-96.98814851454492,32.900008869660674,4974.912505162105,-0.045889333476396565,36.78123840635,90.01251561244091
7.339999999999888,-96.98813561769937,32.900008884106924,4975.580522021323,-0.04593273799647179,36.801386975143245,90.012515791563
7.349999999999888,-96.98812272947549,32.90000889855524,4976.248570286465,-0.045976069214531456,36.82150986373674,90.01251593873334
7.3599999999998875,-96.98810984986967,32.9000089130056,4976.916648893595,-0.04601932712649546,36.84160705063492,90.01251605406563
7.369999999999887,-96.98809697887825,32.90000892745799,4977.584756776509,-0.04606251172817938,36.86167851432219,90.0125161376734
7.379999999999887,-96.98808411649755,32.90000894191237,4978.252892871273,-0.046105623015139936,36.88172423326271,90.01251618967049
7.389999999999887,-96.98807126272393,32.90000895636874,4978.921056113953,-0.04614866098281438,36.901744185900604,90.01251621017067
